step,train_error_hist,train_loss_hist,val_error_hist,val_loss_hist,lr_hist
11000,0.07999999821186066,0.5637648105621338,0.0,0.05011044815182686,0.009193495420144837
11500,0.14000000059604645,0.5977823734283447,0.05999999865889549,0.1792101263999939,0.009120779222267613
12000,0.05999999865889549,0.5477076768875122,0.05999999865889549,0.1537882685661316,0.00904523884814896
12500,0.03999999910593033,0.4734048843383789,0.019999999552965164,0.11507108062505722,0.008966926069387975
13000,0.07999999821186066,0.553213894367218,0.019999999552965164,0.0810515284538269,0.008885894557651411
13500,0.07999999821186066,0.5041341781616211,0.03999999910593033,0.1631515622138977,0.008802199847889798
14000,0.14000000059604645,0.5593414306640625,0.09999999403953552,0.4041355848312378,0.00871589930027656
14500,0.09999999403953552,0.5573484897613525,0.07999999821186066,0.25821974873542786,0.008627052060896223
15000,0.05999999865889549,0.48264920711517334,0.09999999403953552,0.2995343506336212,0.008535719021208643
15500,0.0,0.37415191531181335,0.07999999821186066,0.12468593567609787,0.008441962776317032
16000,0.09999999403953552,0.47232699394226074,0.05999999865889549,0.4257643520832062,0.008345847582068409
16500,0.05999999865889549,0.460161417722702,0.05999999865889549,0.112342469394207,0.008247439311015854
17000,0.14000000059604645,0.5810874104499817,0.05999999865889549,0.20875857770442963,0.008146805407272742
17500,0.05999999865889549,0.4396304488182068,0.11999999731779099,0.41093116998672485,0.00804401484028992
18000,0.07999999821186066,0.5008363723754883,0.03999999910593033,0.0839397981762886,0.007939138057587499
18500,0.14000000059604645,0.5609948635101318,0.03999999910593033,0.16343912482261658,0.007832246936473629
19000,0.019999999552965164,0.401624858379364,0.09999999403953552,0.22469638288021088,0.007723414734783392
19500,0.09999999403953552,0.5319725275039673,0.05999999865889549,0.3225055932998657,0.007612716040671535
20000,0.05999999865889549,0.4403361678123474,0.0,0.046388864517211914,0.007500226721493479
20500,0.019999999552965164,0.4071747362613678,0.09999999403953552,0.4844908118247986,0.007386023871809625
21000,0.07999999821186066,0.43865594267845154,0.09999999403953552,0.32675281167030334,0.007270185760548582
21500,0.09999999403953552,0.5887094736099243,0.03999999910593033,0.14491236209869385,0.007152791777365571
22000,0.05999999865889549,0.4058530628681183,0.019999999552965164,0.10408143699169159,0.007033922378232701
22500,0.019999999552965164,0.35834431648254395,0.05999999865889549,0.18600425124168396,0.006913659030298481
23000,0.05999999865889549,0.40488162636756897,0.05999999865889549,0.09620781242847443,0.006792084156054295
23500,0.0,0.33180779218673706,0.03999999910593033,0.15181463956832886,0.0066692810768461475
24000,0.07999999821186066,0.4395691156387329,0.05999999865889549,0.13812661170959473,0.0065453339557703825
24500,0.05999999865889549,0.41480371356010437,0.019999999552965164,0.042168427258729935,0.0064203277399924865
25000,0.0,0.3594738245010376,0.05999999865889549,0.23621639609336853,0.006294348102528553
25500,0.03999999910593033,0.39178669452667236,0.05999999865889549,0.2767832279205322,0.006167481383529277
26000,0.019999999552965164,0.3400271236896515,0.019999999552965164,0.022874170914292336,0.006039814531106726
26500,0.03999999910593033,0.4373862147331238,0.07999999821186066,0.11728715896606445,0.005911435041744449
27000,0.05999999865889549,0.37630727887153625,0.05999999865889549,0.1331769824028015,0.005782430900331755
27500,0.14000000059604645,0.5406252145767212,0.019999999552965164,0.08928343653678894,0.005652890519863272
28000,0.019999999552965164,0.3684384822845459,0.03999999910593033,0.14930003881454468,0.005522902680845082
28500,0.03999999910593033,0.40455347299575806,0.09999999403953552,0.23141995072364807,0.005392556470449014
29000,0.09999999403953552,0.5137789249420166,0.019999999552965164,0.12277834117412567,0.005261941221456733
29500,0.019999999552965164,0.3172593116760254,0.0,0.032008178532123566,0.00513114645103552
30000,0.05999999865889549,0.3792208135128021,0.05999999865889549,0.12181159853935242,0.005000261799387681
30500,0.03999999910593033,0.3665759563446045,0.03999999910593033,0.19994722306728363,0.004869376968315616
31000,0.019999999552965164,0.36150267720222473,0.09999999403953552,0.431512713432312,0.004738581659744704
31500,0.019999999552965164,0.380574494600296,0.07999999821186066,0.16208752989768982,0.0046079655142460645
32000,0.03999999910593033,0.3831891417503357,0.05999999865889549,0.23600538074970245,0.004477618049601401
32500,0.07999999821186066,0.42955437302589417,0.1599999964237213,0.5756305456161499,0.00434762859945198
33000,0.019999999552965164,0.3388424217700958,0.05999999865889549,0.24332691729068756,0.004218086252073817
33500,0.019999999552965164,0.33027395606040955,0.07999999821186066,0.17511960864067078,0.004089079789321019
34000,0.0,0.31469976902008057,0.05999999865889549,0.1665124148130417,0.00396069762577914
34500,0.03999999910593033,0.35176271200180054,0.07999999821186066,0.6019185185432434,0.0038330277481702403
35000,0.07999999821186066,0.37769615650177,0.07999999821186066,1.0518547296524048,0.0037061576550511807
35500,0.0,0.3023454546928406,0.019999999552965164,0.04391208663582802,0.003580174296846481
36000,0.03999999910593033,0.3425992727279663,0.03999999910593033,0.2861192524433136,0.0034551640162568476
36500,0.0,0.2876473367214203,0.05999999865889549,0.3095307946205139,0.003331212489084192
37000,0.019999999552965164,0.3485075831413269,0.03999999910593033,0.36549463868141174,0.00320840466551372
37500,0.03999999910593033,0.35396406054496765,0.03999999910593033,0.07858052104711533,0.003086824711893323
38000,0.0,0.30745643377304077,0.09999999403953552,0.620292067527771,0.002966555953050156
38500,0.019999999552965164,0.29951223731040955,0.1599999964237213,0.8745359778404236,0.0028476808151839715
39000,0.05999999865889549,0.3848065733909607,0.14000000059604645,0.42619773745536804,0.00273028076937632
39500,0.019999999552965164,0.3226141035556793,0.019999999552965164,0.16278403997421265,0.00261443627575433
40000,0.05999999865889549,0.34208768606185913,0.03999999910593033,0.2286328822374344,0.0025002267283473732
40500,0.03999999910593033,0.31944915652275085,0.05999999865889549,0.2035038024187088,0.0023877304006743438
41000,0.019999999552965164,0.32923516631126404,0.03999999910593033,0.15346737205982208,0.002277024392098915
41500,0.03999999910593033,0.38016214966773987,0.019999999552965164,0.2072417140007019,0.0021681845749894745
42000,0.07999999821186066,0.4173112213611603,0.03999999910593033,0.10531507432460785,0.0020612855427200017
42500,0.03999999910593033,0.42632636427879333,0.14000000059604645,0.6220539212226868,0.0019564005585474835
43000,0.07999999821186066,0.4821169376373291,0.07999999821186066,0.41405922174453735,0.0018536015054009547
43500,0.05999999865889549,0.3930566906929016,0.05999999865889549,0.1545814871788025,0.001752958836616511
44000,0.019999999552965164,0.3028469681739807,0.03999999910593033,0.08615364134311676,0.0016545415276521254
44500,0.03999999910593033,0.3812020421028137,0.05999999865889549,0.1586480736732483,0.0015584170288153087
45000,0.03999999910593033,0.3354654908180237,0.05999999865889549,0.32505881786346436,0.001464651219036035
45500,0.05999999865889549,0.4133954644203186,0.05999999865889549,0.49025723338127136,0.0013733083607166225
46000,0.03999999910593033,0.3459959626197815,0.09999999403953552,0.4845503270626068,0.001284451055689485
46500,0.0,0.2752956748008728,0.03999999910593033,0.9101626873016357,0.0011981402023129673
47000,0.019999999552965164,0.3092285692691803,0.03999999910593033,0.0865473523736,0.0011144349537346515
47500,0.05999999865889549,0.36324477195739746,0.03999999910593033,0.09633128345012665,0.001033392677350739
48000,0.019999999552965164,0.3192782700061798,0.05999999865889549,0.31030604243278503,0.0009550689154893155
48500,0.0,0.29689931869506836,0.09999999403953552,0.3093930780887604,0.0008795173473443985
49000,0.019999999552965164,0.3170507848262787,0.11999999731779099,0.5864357948303223,0.0008067897521869116
49500,0.05999999865889549,0.36740532517433167,0.0,0.0022527959663420916,0.0007369359738777487
50000,0.019999999552965164,0.33986735343933105,0.019999999552965164,0.20718079805374146,0.0006700038867072911
50500,0.05999999865889549,0.3715839087963104,0.03999999910593033,0.1410270631313324,0.0006060393625847532
51000,0.019999999552965164,0.3005838394165039,0.019999999552965164,0.18466432392597198,0.0005450862395998679
51500,0.019999999552965164,0.3498302102088928,0.03999999910593033,0.291823148727417,0.00048718629197845364
52000,0.07999999821186066,0.39514636993408203,0.05999999865889549,0.22931046783924103,0.0004323792014524419
52500,0.03999999910593033,0.32081788778305054,0.09999999403953552,0.5421735644340515,0.00038070253006400437
53000,0.019999999552965164,0.3004692494869232,0.03999999910593033,0.1795988529920578,0.0003321916944224057
53500,0.03999999910593033,0.3814339339733124,0.05999999865889549,0.2573572099208832,0.0002868799414312212
54000,0.019999999552965164,0.296959787607193,0.019999999552965164,0.08700768649578094,0.00024479832550258095
54500,0.03999999910593033,0.3372963070869446,0.03999999910593033,0.15897659957408905,0.0002059756872740165
55000,0.0,0.2861901819705963,0.03999999910593033,0.18538644909858704,0.00017043863384253732
55500,0.0,0.27825602889060974,0.05999999865889549,0.16738951206207275,0.00013821152052944985
56000,0.019999999552965164,0.3224080204963684,0.05999999865889549,0.09548336267471313,0.00010931643418843729
56500,0.0,0.2691291570663452,0.019999999552965164,0.019871078431606293,8.377317806833762e-05
57000,0.0,0.28846433758735657,0.03999999910593033,0.519895613193512,6.159925824098023e-05
57500,0.019999999552965164,0.31262561678886414,0.019999999552965164,0.025332776829600334,4.28098716034031e-05
58000,0.019999999552965164,0.2980204224586487,0.05999999865889549,0.1591411828994751,2.7417895462657494e-05
58500,0.0,0.2870781421661377,0.03999999910593033,0.1394161731004715,1.5433878710343074e-05
59000,0.019999999552965164,0.2863944172859192,0.07999999821186066,0.33287689089775085,6.866034592927783e-06
59500,0.019999999552965164,0.3098706305027008,0.05999999865889549,0.15883849561214447,1.720235082794952e-06
